Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,raw_tags,themes,subthemes
"I had a great experience my first visit to the Soho showroom.  The space is beautiful, the staff is friendly and helpful, the jewelry is fashionable and special.  I got a piece for me and a gift for a friend !",New York,0,2/10/2020 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jennifer Elsasser,"{'Store Ambiance & Try-On Experience': ['beautiful space', 'showroom'], 'Exceptional Customer Service & Support': ['friendly', 'helpful'], 'Aesthetic Design & Visual Appeal': ['fashionable', 'special'], 'Store Organization & Product Selection': ['jewelry']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal | Store Organization & Product Selection,beautiful space | showroom | friendly | helpful | fashionable | special | jewelry
"Really enjoyable experience. It was great finally seeing all the pieces in person. The staff was so friendly and kind, I never felt like I was being rushed. It was also cool to see how the staff wore the Mejuri pieces.",New York,0,2/10/2020 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Megan,"{'Store Ambiance & Try-On Experience': ['enjoyable experience', 'seeing pieces', 'never rushed'], 'Exceptional Customer Service & Support': ['friendly', 'kind'], 'Store Organization & Product Selection': ['pieces', 'staff wore']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Store Organization & Product Selection,enjoyable experience | seeing pieces | never rushed | friendly | kind | pieces | staff wore
Great location with nice staff and selection.,New York,0,12/10/2024 0:00,Mejuri,4,"43 Spring St, New York, NY",NY,A Drucks,"{'Store Organization & Product Selection': ['selection'], 'Exceptional Customer Service & Support': ['nice staff'], 'Store Ambiance & Try-On Experience': ['great location']}",Store Organization & Product Selection | Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,selection | nice staff | great location
"Every employee I meet at Mejuri is friendly, patient, and happy to give their advice on all the options. I went to the piercing event yesterday and it was the most pleasant, painless experience I could have asked for! Thanks team! <3",New York,0,2/10/2020 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Courtney Welbon,"{'Exceptional Customer Service & Support': ['friendly', 'patient', 'advice'], 'Professional Piercing Services & Environment': ['piercing event', 'painless experience']}",Exceptional Customer Service & Support | Professional Piercing Services & Environment,friendly | patient | advice | piercing event | painless experience
If u like dainty jewelry youll love this place . But personally Im not trying to spend a 150 dollars on a necklace I can barely see,New York,2,2/10/2024 0:00,Mejuri,2,"43 Spring St, New York, NY",NY,ilana torres,"{'Aesthetic Design & Visual Appeal': ['dainty jewelry'], 'Value & Price-Quality Assessment': ['150 dollars', 'barely see']}",Aesthetic Design & Visual Appeal | Value & Price-Quality Assessment,dainty jewelry | 150 dollars | barely see
"Gorgeous store and lovely service for my first visit. I have loved browsing the online selection for the last few years, but being able to see the beautiful pieces in real life and try them on was a great experience!",New York,2,2/10/2022 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Tasnia Kabir,"{'Store Ambiance & Try-On Experience': ['gorgeous store', 'try them'], 'Exceptional Customer Service & Support': ['lovely service'], 'Online Shopping Experience': ['online selection'], 'Store Organization & Product Selection': ['beautiful pieces']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Online Shopping Experience | Store Organization & Product Selection,gorgeous store | try them | lovely service | online selection | beautiful pieces
"Lovely space, very friendly staff and not intimidating like some jewelry stores can be! Trendy yet classic styles. Love that you can ship to store to pick up instead of shipping to apt (nyc apt non doorman problem$)",New York,0,2/10/2020 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Jackie Williams,"{'Store Ambiance & Try-On Experience': ['Lovely space', 'not intimidating'], 'Exceptional Customer Service & Support': ['friendly staff'], 'Aesthetic Design & Visual Appeal': ['Trendy', 'classic styles'], 'Online Shopping Experience': ['ship', 'pick up']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal | Online Shopping Experience,Lovely space | not intimidating | friendly staff | Trendy | classic styles | ship | pick up
"Their concept is to keep people waiting in a line and also waiting inside. Probably fun for people that see this as a ""New York experience"", but disrespectful for people who actually have things to do. Could provide a lot more details, but done wasting more time on this store.",New York,3,2/10/2022 0:00,Mejuri,1,"43 Spring St, New York, NY",NY,Anders Rodenberg,"{'Poor Service & Long Wait Times': ['waiting', 'line', 'wasting time']}",Poor Service & Long Wait Times,waiting | line | wasting time
Cute and crowded jewelry store if youre looking for some classic gold or silver pieces!,New York,0,7/10/2024 0:00,Mejuri,4,"43 Spring St, New York, NY",NY,Allison Goldberg,"{'Aesthetic Design & Visual Appeal': ['cute'], 'Store Organization & Product Selection': ['crowded', 'gold', 'silver']}",Aesthetic Design & Visual Appeal | Store Organization & Product Selection,cute | crowded | gold | silver
loved visiting the mejuri store!! had a great experience. levi was super helpful in showing me all the different rings that i wanted to see and try on and helped style my rings! super happy with what we chose. :),New York,0,2/10/2020 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Lindsey Clark,"{'Exceptional Customer Service & Support': ['super helpful', 'helped style'], 'Store Ambiance & Try-On Experience': ['try on'], 'Store Organization & Product Selection': ['different rings']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection,super helpful | helped style | try on | different rings
"A very friendly staff member helped me find out my ring size. There is a limited amount of customers allowed in the store so the ""bouncer"" has you wait outside.",New York,0,2/10/2019 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Tanya Jackson,"{'Exceptional Customer Service & Support': ['friendly staff'], 'Store Organization & Product Selection': ['limited amount'], 'Store Ambiance & Try-On Experience': ['ring size', 'wait outside']}",Exceptional Customer Service & Support | Store Organization & Product Selection | Store Ambiance & Try-On Experience,friendly staff | limited amount | ring size | wait outside
a beautiful store with great staff. Brandon pierced my ears and did a great job! I really enjoyed visiting the store and being able to see the jewelry in person.,New York,0,2/10/2020 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Bailey Wilbanks,"{'Professional Piercing Services & Environment': ['pierced', 'great job'], 'Exceptional Customer Service & Support': ['great staff'], 'Store Ambiance & Try-On Experience': ['beautiful store', 'see jewelry'], 'Store Organization & Product Selection': ['in person']}",Professional Piercing Services & Environment | Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection,pierced | great job | great staff | beautiful store | see jewelry | in person
"They are unreliable for service during critical times.My order that was suppose arrive December 10th got pushed to mid January. They didnt even contact me about the change, I had to reach out to them when I never received my order.",New York,2,2/10/2021 0:00,Mejuri,1,"43 Spring St, New York, NY",NY,Kevin Wilches,"{'Poor Service & Long Wait Times': ['unreliable', 'pushed', 'never received'], 'Communication & Policy Consistency': ['didnt contact']}",Poor Service & Long Wait Times | Communication & Policy Consistency,unreliable | pushed | never received | didnt contact
Love that they have jewelry in stock now! You can walk out with items same day. Everyone is helpful and friendly and their rings are so pretty.,New York,0,2/10/2020 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Tabitha Hamon,"{'Store Organization & Product Selection': ['in stock'], 'Store Ambiance & Try-On Experience': ['walk out', 'same day'], 'Exceptional Customer Service & Support': ['helpful', 'friendly'], 'Aesthetic Design & Visual Appeal': ['pretty rings']}",Store Organization & Product Selection | Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal,in stock | walk out | same day | helpful | friendly | pretty rings
"Super friendly staff, nice atmosphere. Wish there were more displays of each item otherwise you have to awkwardly hover to finally see the piece youre interested in. I suggest doing research online before going in.",New York,0,2/10/2020 0:00,Mejuri,4,"43 Spring St, New York, NY",NY,Alice Lu,"{'Exceptional Customer Service & Support': ['friendly staff'], 'Store Ambiance & Try-On Experience': ['nice atmosphere', 'awkwardly hover'], 'Store Organization & Product Selection': ['more displays'], 'Online Shopping Experience': ['research online']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection | Online Shopping Experience,friendly staff | nice atmosphere | awkwardly hover | more displays | research online
"I bought some stuff online, didnt buy in store- but I went to check if the stuff I bought was cool-the store staff was so nice. Really nice stuff in there",New York,0,2/10/2023 0:00,Mejuri,5,"43 Spring St, New York, NY",NY,Gus Steiner,"{'Online Shopping Experience': ['bought online'], 'Store Ambiance & Try-On Experience': ['check stuff'], 'Exceptional Customer Service & Support': ['staff nice'], 'Store Organization & Product Selection': ['nice stuff']}",Online Shopping Experience | Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Store Organization & Product Selection,bought online | check stuff | staff nice | nice stuff
